product_key,product_no,product_description,product_category,abc_class,store_count,critical_items,high_risk_items,excess_stock_items,inventory_value_at_risk,risk_items
1109,PROD-166135,PROD-149084 SEG-511421 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,40,7,0,0,-3.44,7
111,PROD-118966,PROD-138466 SEG-508729 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,4,0,1,-3.54,4
219,PROD-138127,PROD-189494 SEG-520545 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,2,0,0,-4.04,2
288,PROD-141933,PROD-122548 SEG-504595 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,A,37,23,1,1,-4.160000000000009,24
656,PROD-158033,PROD-134137 SEG-507556 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,20,1,0,2,-4.5,1
2091,PROD-181257,PROD-189520 SEG-520551 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,5,0,0,-4.5600000000000005,5
487,PROD-152240,PROD-107892 SEG-501566 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,33,22,0,3,-4.6200000000000045,22
2319,PROD-193910,PROD-116113 SEG-502743 Scholar Footwear Trainer Zephyr,Scholar Footwear Trainer,A,40,25,0,5,-4.640000000000001,25
1368,PROD-168863,PROD-148710 SEG-511377 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,22,10,0,6,-4.78,10
263,PROD-139861,PROD-100443 SEG-500065 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,20,1,5,-4.820000000000003,21
1366,PROD-168861,PROD-148708 SEG-511377 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,21,10,0,0,-4.86,10
1159,PROD-166362,PROD-102540 SEG-500347 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,17,0,7,-4.89,17
1809,PROD-175350,PROD-113990 SEG-502511 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,9,6,0,1,-4.98,6
1369,PROD-168864,PROD-148711 SEG-511377 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,21,15,0,1,-5.25,15
1102,PROD-166110,PROD-149342 SEG-511444 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,40,3,0,0,-5.319999999999999,3
816,PROD-160714,PROD-188569 SEG-520369 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,27,0,3,-5.359999999999999,27
1964,PROD-177185,PROD-191177 SEG-521013 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,2,1,4,-5.5,3
1965,PROD-177186,PROD-182471 SEG-518722 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,15,1,0,2,-5.5,1
574,PROD-154481,PROD-178943 SEG-518009 Femme Footwear Trailblazer Swift Run,Femme Footwear Trailblazer,B,13,5,0,1,-5.71,5
962,PROD-163281,PROD-184537 SEG-519252 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,18,2,1,4,-5.75,3
976,PROD-163834,PROD-180110 SEG-518151 Femme Footwear Trailblazer Swift Run,Femme Footwear Trailblazer,A,32,7,0,0,-5.92,7
948,PROD-163172,PROD-122206 SEG-504500 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,16,1,0,6,-6.0,1
1725,PROD-171897,PROD-121243 SEG-504212 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,11,1,0,0,-6.5,1
2004,PROD-179168,PROD-148799 SEG-511387 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,18,5,0,0,-6.57,5
2063,PROD-180709,PROD-190640 SEG-520887 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,39,13,0,0,-6.720000000000001,13
2181,PROD-183712,PROD-121312 SEG-504230 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,1,0,8,-6.75,1
570,PROD-154477,PROD-178952 SEG-518009 Femme Footwear Trailblazer Swift Run,Femme Footwear Trailblazer,C,14,9,0,0,-6.9399999999999995,9
1628,PROD-170872,PROD-170317 SEG-516319 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,1,-7.0,1
949,PROD-163264,PROD-186852 SEG-519882 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,18,1,0,3,-7.0,1
690,PROD-158893,PROD-168086 SEG-515906 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,1,0,2,-7.0,1
634,PROD-157428,PROD-130588 SEG-506721 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,1,0,3,-7.0,1
633,PROD-157418,PROD-104877 SEG-500746 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,18,2,1,4,-7.0,3
689,PROD-158891,PROD-168085 SEG-515906 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,16,1,0,4,-7.0,1
1630,PROD-170874,PROD-170319 SEG-516319 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,1,-7.0,1
1629,PROD-170873,PROD-170318 SEG-516319 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,7,-7.0,1
393,PROD-148307,PROD-117613 SEG-503080 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,18,1,0,7,-7.25,1
2065,PROD-180711,PROD-190642 SEG-520887 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,39,10,0,0,-7.31,10
1088,PROD-165961,PROD-149191 SEG-511431 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,B,30,17,0,0,-7.340000000000001,17
2001,PROD-179165,PROD-148796 SEG-511387 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,16,4,0,2,-7.41,4
771,PROD-159715,PROD-167992 SEG-515883 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,13,1,0,4,-7.7,1
1619,PROD-170863,PROD-170308 SEG-516317 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,19,1,0,1,-7.7,1
1594,PROD-170825,PROD-168316 SEG-515959 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,4,-7.7,1
1620,PROD-170864,PROD-170309 SEG-516317 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,19,1,0,3,-7.7,1
140,PROD-123293,PROD-102561 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,28,1,3,-7.87999999999999,29
169,PROD-124595,PROD-100986 SEG-500125 Toddler Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,A,30,23,0,2,-7.880000000000001,23
2231,PROD-185760,PROD-129676 SEG-506451 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,9,1,0,0,-8.0,1
115,PROD-118970,PROD-138470 SEG-508729 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,9,0,6,-8.18,9
134,PROD-123287,PROD-102555 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,29,0,2,-8.21,29
1602,PROD-170843,PROD-168216 SEG-515936 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,2,1,0,-8.4,3
2258,PROD-190339,PROD-137214 SEG-508422 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,1,0,4,-8.4,1
108,PROD-116360,PROD-122120 SEG-504482 Junior Apparel Cozy Trousers Zephyr,Junior Apparel Cozy Trousers,C,18,9,0,0,-8.62,9
129,PROD-121532,PROD-102948 SEG-500406 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,A,40,29,0,1,-8.64,29
2132,PROD-181888,PROD-152290 SEG-512268 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,4,0,1,-8.97,4
2128,PROD-181881,PROD-152311 SEG-512269 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,11,0,2,-9.13,11
1156,PROD-166225,PROD-149563 SEG-511489 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,13,1,0,3,-9.5,1
12,PROD-100359,PROD-164495 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,28,1,4,-9.780000000000001,29
767,PROD-159709,PROD-167996 SEG-515884 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,13,1,0,5,-9.8,1
1641,PROD-170893,PROD-168159 SEG-515925 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,2,0,5,-9.8,2
1640,PROD-170892,PROD-168160 SEG-515925 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,2,0,6,-9.8,2
1691,PROD-171016,PROD-168153 SEG-515923 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,14,1,0,1,-9.8,1
1112,PROD-166138,PROD-149087 SEG-511421 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,6,0,1,-9.86,6
1241,PROD-168098,PROD-170265 SEG-516306 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,1,0,2,-10.5,1
693,PROD-158901,PROD-168078 SEG-515904 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,19,1,0,5,-10.5,1
745,PROD-159677,PROD-170075 SEG-516269 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,1,0,4,-10.5,1
1643,PROD-170895,PROD-168157 SEG-515924 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,12,1,0,2,-10.5,1
744,PROD-159676,PROD-170076 SEG-516269 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,16,1,0,1,-10.5,1
2262,PROD-190418,PROD-137164 SEG-508407 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,1,0,1,-10.5,1
225,PROD-138262,PROD-100196 SEG-500039 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,37,18,0,6,-10.67,18
383,PROD-147349,PROD-122508 SEG-504591 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,B,36,9,0,6,-10.74,9
1006,PROD-165084,PROD-104432 SEG-500638 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,9,3,0,0,-10.94,3
107,PROD-116359,PROD-122119 SEG-504482 Junior Apparel Cozy Trousers Zephyr,Junior Apparel Cozy Trousers,C,19,15,0,1,-11.049999999999999,15
1221,PROD-168058,PROD-168239 SEG-515942 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,1,0,2,-11.2,1
1220,PROD-168057,PROD-168240 SEG-515942 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,16,1,0,1,-11.2,1
899,PROD-161817,PROD-168177 SEG-515928 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,15,8,0,0,-11.429999999999998,8
903,PROD-161829,PROD-168200 SEG-515933 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,15,7,0,2,-11.45,7
1305,PROD-168777,PROD-168182 SEG-515929 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,0,-11.5,1
1349,PROD-168836,PROD-170355 SEG-516328 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,1,-11.5,1
1309,PROD-168782,PROD-168187 SEG-515930 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,1,-11.5,1
1311,PROD-168784,PROD-168184 SEG-515930 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,2,-11.5,1
1306,PROD-168778,PROD-168180 SEG-515929 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,8,-11.5,1
2134,PROD-181890,PROD-152292 SEG-512268 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,3,0,2,-11.690000000000001,3
206,PROD-136875,PROD-174417 SEG-517041 Junior Apparel Crop Pants Family Line,Junior Apparel Crop Pants,C,18,1,0,10,-11.9,1
2260,PROD-190414,PROD-137183 SEG-508412 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,1,0,1,-12.0,1
985,PROD-164913,PROD-134157 SEG-507561 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,11,1,0,3,-12.0,1
990,PROD-164925,PROD-121940 SEG-504430 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,11,2,0,3,-12.0,2
707,PROD-158967,PROD-168074 SEG-515903 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,7,1,0,0,-12.25,1
2133,PROD-181889,PROD-152293 SEG-512268 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,7,0,1,-13.29,7
192,PROD-131805,PROD-174406 SEG-517040 Junior Apparel Cozy Trousers Family Line,Junior Apparel Cozy Trousers,C,16,1,0,4,-13.3,1
1609,PROD-170850,PROD-168302 SEG-515955 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,17,1,0,5,-13.3,1
190,PROD-131803,PROD-174408 SEG-517040 Junior Apparel Cozy Trousers Family Line,Junior Apparel Cozy Trousers,B,19,2,2,7,-13.3,4
2210,PROD-184552,PROD-109153 SEG-501924 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,19,2,0,0,-13.5,2
655,PROD-158032,PROD-134134 SEG-507556 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,1,0,2,-13.5,1
983,PROD-163955,PROD-139563 SEG-508981 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,11,1,0,2,-13.5,1
934,PROD-162197,PROD-170345 SEG-516326 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,1,0,2,-13.65,1
931,PROD-162194,PROD-170349 SEG-516326 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,13,1,0,1,-13.65,1
1320,PROD-168801,PROD-168325 SEG-515962 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,1,0,3,-13.8,1
1007,PROD-165086,PROD-108155 SEG-501620 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,8,1,0,2,-14.0,1
1010,PROD-165149,PROD-108136 SEG-501616 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,15,1,0,3,-14.0,1
1627,PROD-170871,PROD-170316 SEG-516319 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,19,2,0,1,-14.0,2
631,PROD-157416,PROD-104875 SEG-500746 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,13,3,1,0,-14.0,4
1423,PROD-169356,PROD-168309 SEG-515957 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,19,1,0,2,-14.0,1
1403,PROD-169319,PROD-170331 SEG-516323 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,8,1,0,1,-14.0,1
1405,PROD-169321,PROD-170333 SEG-516323 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,19,1,0,1,-14.0,1
2233,PROD-185773,PROD-129687 SEG-506454 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,9,1,0,3,-14.05,1
371,PROD-146822,PROD-174392 SEG-517035 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,18,1,1,0,-14.7,2
363,PROD-146810,PROD-174412 SEG-517039 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,15,1,0,2,-14.7,1
1004,PROD-165082,PROD-104430 SEG-500638 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,16,3,0,1,-15.09,3
754,PROD-159692,PROD-170078 SEG-516270 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,16,1,0,3,-15.4,1
698,PROD-158934,PROD-168092 SEG-515908 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,18,1,0,5,-15.4,1
700,PROD-158936,PROD-168094 SEG-515908 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,2,1,4,-15.4,3
694,PROD-158916,PROD-168008 SEG-515887 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,10,2,0,0,-15.4,2
756,PROD-159694,PROD-170080 SEG-516270 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,16,1,0,1,-15.4,1
1621,PROD-170865,PROD-170310 SEG-516317 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,19,2,0,1,-15.4,2
366,PROD-146813,PROD-174399 SEG-517037 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,12,1,0,1,-15.4,1
751,PROD-159688,PROD-170081 SEG-516271 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,15,1,0,1,-15.4,1
613,PROD-156897,PROD-104382 SEG-500626 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,17,1,0,4,-15.5,1
609,PROD-156876,PROD-104384 SEG-500626 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,9,1,0,2,-15.5,1
607,PROD-156874,PROD-104382 SEG-500626 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,18,1,0,4,-15.5,1
615,PROD-156899,PROD-104384 SEG-500626 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,14,1,0,0,-15.5,1
2127,PROD-181880,PROD-152306 SEG-512269 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,7,0,0,-15.68,7
1354,PROD-168846,PROD-149334 SEG-511443 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,12,2,0,2,-15.739999999999998,2
73,PROD-105616,PROD-170763 SEG-516387 Junior Apparel Cozy Trousers Family Line,Junior Apparel Cozy Trousers,C,17,1,0,3,-15.75,1
1664,PROD-170979,PROD-122038 SEG-504465 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,18,1,0,3,-15.75,1
736,PROD-159662,PROD-168026 SEG-515892 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,18,1,0,1,-15.75,1
74,PROD-105617,PROD-170762 SEG-516387 Junior Apparel Cozy Trousers Family Line,Junior Apparel Cozy Trousers,C,15,1,0,5,-15.75,1
709,PROD-158970,PROD-168064 SEG-515901 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,13,1,0,2,-15.75,1
916,PROD-161861,PROD-170262 SEG-516305 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,13,1,0,3,-15.92,1
150,PROD-123510,PROD-171496 SEG-516514 Junior Apparel Crop Pants Zephyr,Junior Apparel Crop Pants,C,16,11,0,0,-16.49,11
1742,PROD-173365,PROD-104438 SEG-500640 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,6,1,0,0,-16.5,1
1705,PROD-171051,PROD-168043 SEG-515896 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,17,1,0,0,-16.5,1
556,PROD-154166,PROD-182255 SEG-518683 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,23,20,0,1,-16.6,20
2282,PROD-190497,PROD-105047 SEG-500829 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,9,1,0,0,-17.0,1
1660,PROD-170974,PROD-122031 SEG-504463 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,1,0,1,-17.5,1
1748,PROD-173375,PROD-104449 SEG-500641 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,11,1,0,1,-17.5,1
1711,PROD-171061,PROD-168045 SEG-515897 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,17,1,0,0,-18.0,1
814,PROD-160712,PROD-188568 SEG-520369 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,14,0,10,-18.14,14
735,PROD-159660,PROD-168013 SEG-515888 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,1,0,2,-18.2,1
2232,PROD-185761,PROD-129675 SEG-506451 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,9,4,0,0,-18.580000000000002,4
330,PROD-145639,PROD-175500 SEG-517252 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,33,19,0,3,-18.61,19
148,PROD-123508,PROD-171498 SEG-516514 Junior Apparel Crop Pants Zephyr,Junior Apparel Crop Pants,C,19,14,0,0,-18.66,14
536,PROD-153822,PROD-122241 SEG-504508 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,12,1,0,0,-18.8,1
535,PROD-153821,PROD-122242 SEG-504508 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,14,1,0,2,-18.8,1
543,PROD-153841,PROD-134086 SEG-507546 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,14,2,0,4,-18.8,2
124,PROD-120991,PROD-108071 SEG-501599 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,13,1,0,2,-19.0,1
123,PROD-120990,PROD-108070 SEG-501599 Junior Apparel Trousers Varied,Junior Apparel Trousers,C,12,2,0,4,-19.0,2
748,PROD-159681,PROD-170086 SEG-516272 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,1,0,3,-19.25,1
1697,PROD-171023,PROD-134048 SEG-507537 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,1,0,1,-19.25,1
390,PROD-148171,PROD-108122 SEG-501614 Junior Apparel Denim Classics Varied,Junior Apparel Denim Classics,C,6,1,0,2,-19.5,1
638,PROD-157485,PROD-155891 SEG-513288 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,19,2,1,2,-20.25,3
1239,PROD-168095,PROD-168227 SEG-515939 Junior Apparel Miscellany Varied,Junior Apparel Miscellany,C,18,1,0,2,-20.3,1
1341,PROD-168827,PROD-170252 SEG-516303 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,1,0,2,-20.7,1
1286,PROD-168758,PROD-122108 SEG-504480 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,1,0,5,-20.7,1
1336,PROD-168822,PROD-170242 SEG-516301 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,1,0,1,-20.7,1
241,PROD-138996,PROD-122096 SEG-504478 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,B,19,9,1,2,-20.74,10
243,PROD-138998,PROD-122100 SEG-504478 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,2,0,4,-20.79,2
1356,PROD-168848,PROD-149336 SEG-511443 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,11,4,0,2,-20.810000000000002,4
646,PROD-157711,PROD-121888 SEG-504415 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,16,2,2,2,-21.0,4
1242,PROD-168099,PROD-170264 SEG-516306 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,15,2,0,2,-21.0,2
742,PROD-159674,PROD-170089 SEG-516273 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,2,1,3,-21.0,3
730,PROD-159638,PROD-168016 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,1,0,1,-21.0,1
732,PROD-159640,PROD-168014 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,1,0,1,-21.0,1
740,PROD-159672,PROD-170091 SEG-516273 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,18,1,1,0,-21.0,2
731,PROD-159639,PROD-168015 SEG-515889 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,1,0,3,-21.0,1
630,PROD-157407,PROD-161461 SEG-514699 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,14,1,0,5,-21.0,1
316,PROD-143379,PROD-179678 SEG-518086 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,A,39,17,0,5,-21.189999999999998,17
237,PROD-138976,PROD-122134 SEG-504485 Junior Apparel Cozy Trousers Varied,Junior Apparel Cozy Trousers,C,19,5,0,3,-21.24,5
242,PROD-138997,PROD-122099 SEG-504478 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,20,11,0,2,-21.38,11
925,PROD-162150,PROD-168224 SEG-515938 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,16,6,0,0,-22.74,6
1679,PROD-171000,PROD-176780 SEG-517477 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,19,2,0,2,-22.75,2
1678,PROD-170999,PROD-176779 SEG-517477 Junior Apparel Gift Bundles Varied,Junior Apparel Gift Bundles,C,19,2,0,1,-22.75,2
144,PROD-123477,PROD-171458 SEG-516505 Junior Apparel Cozy Trousers Zephyr,Junior Apparel Cozy Trousers,C,11,1,0,0,-22.75,1
